height,weight,wingspan,points_scored,rebounds,assists,plusminus,fgpct,pheight,pweight,pwingspan,pos
,,,0.6002501042601293,0.20008336808670973,0.22509378909754846,0,0.529,191.77,86.82,195.58,PG
,,,0.6563354604660593,0.0,0.0,18,0.364,183.52,88.99,193.68,PG
,,,0.34762456554985505,0.5561993048797681,0.0,8,0.667,207.64,126.37,229.24,C
199.17999999999998,100.60666666666668,213.14999999999998,0.09463722397476342,0.15772870662460567,0.06309148264984227,6,0.333,199.39,101.06,210.82,SF
199.17999999999998,100.60666666666668,213.14999999999998,0.13793103448275862,0.13793103448275862,0.0,-15,0.333,198.76,94.62,217.8,SF
193.675,91.325,204.47,0.10572687222806575,0.422907488912263,0.1585903083420986,-16,0.2,197.48,98.97,213.36,SG
184.15,80.65,190.5,0.5163511187607573,0.27538726333907054,0.13769363166953527,-12,0.462,193.0,88.44,205.74,PG
184.15,80.65,190.5,0.9732176537890016,0.1131648434638374,0.15843078084937237,-2,0.667,198.0,99.77,213.995,PG
193.675,91.325,204.47,0.25806451612903225,0.08602150537634409,0.08602150537634409,-5,0.182,195.58,87.36,208.28,SG
184.15,80.65,190.5,0.2347417840375587,0.046948356807511735,0.046948356807511735,10,0.667,186.06,88.72,200.66,PG
193.675,91.325,204.47,0.0819672131147541,0.1639344262295082,0.1639344262295082,1,0.0,194.94,97.52,198.12,SG
196.0,94.61666666666667,206.58666666666667,0.6536697246956801,0.2064220183249516,0.06880733944165053,9,0.467,203.2,102.0,218.44,SF
196.16,95.72666666666667,211.03166666666667,0.8168642951251647,0.10540184453227931,0.3952569169960474,16,0.471,184.15,80.65,190.5,PG
202.56,115.67,211.46,0.2548371873284722,0.4530438885839506,0.05663048607299383,4,0.375,214.63,107.77,234.95,C
194.31,87.27,191.14,0.4266124936082669,0.030472320972019067,0.1828339258321144,4,0.8,180.34,79.38,197.48,PG
198.54,101.75666666666667,207.22333333333336,0.615627466359017,0.18942383580277444,0.04735595895069361,2,0.385,203.84,116.03,221.62,PF
198.54,101.75666666666667,207.22333333333336,0.22421524663677128,0.04484304932735426,0.22421524663677128,1,0.5,201.93,104.37,220.34,SF
195.79,92.29,200.44999999999996,0.36171816121149686,0.04521477015143711,0.13564431045431133,13,0.4,193.68,92.44,207.01,SG
199.8166666666667,104.28000000000002,216.32333333333335,0.4368932039259119,0.14563106797530398,0.14563106797530398,5,0.417,198.12,100.79,201.93,SF
206.79999999999998,109.38999999999999,225.63666666666666,0.38081805365032695,0.4231311707225855,0.1692524682890342,1,0.429,202.56,115.67,211.46,PF
199.8166666666667,104.28000000000002,216.32333333333335,0.0906344410739223,0.13595166161088343,0.13595166161088343,3,0.2,194.94,88.81,208.28,SF
191.98333333333335,92.06333333333333,208.27666666666667,0.755667506373367,0.09068010076480404,0.06045340050986936,-1,0.556,194.31,87.27,191.14,SG
199.8166666666667,104.28000000000002,216.32333333333335,0.26533996683250416,0.09950248756218906,0.0,-1,0.375,198.12,102.69,207.01,SF
194.94666666666663,94.13333333333333,213.99333333333334,0.4338842974758384,0.15495867766994229,0.030991735533988457,-3,0.444,196.22,82.19,205.1,SG
206.16666666666666,104.47666666666665,220.76666666666668,0.3854389721297269,0.17987152032720588,0.12847965737657563,-17,0.313,199.39,104.51,219.71,PF
206.59,105.77666666666669,219.07333333333335,0.30991735533988457,0.30991735533988457,0.09297520660196537,-3,0.8,209.55,109.59,219.08,C
201.08666666666667,103.47666666666665,220.3466666666667,0.3816447069860649,0.08178100863987105,0.0,-6,0.375,200.66,91.16,212.09,SF
185.42,74.75,202.56,0.6857142857855287,0.09350649351620846,0.2181818182044864,-3,0.45,184.15,86.27,203.84,PG
206.16666666666666,104.47666666666665,220.76666666666668,0.36855036845981565,0.2211302210758894,0.0,2,1.0,204.47,92.08,221.62,PF
194.94666666666663,94.13333333333333,213.99333333333334,0.34912718204488774,0.04987531172069825,0.0,-12,0.333,187.96,83.9,203.2,SG
198.75666666666666,92.62,212.29999999999998,0.5697022010729649,0.4402244281018365,0.18126888215957973,22,0.5,200.66,102.24,220.34,SF
203.19999999999996,101.75333333333333,216.96,0.750347383117216,0.2223251505532492,0.2223251505532492,2,0.688,203.84,102.78,221.62,PF
204.47000000000003,102.06,220.13666666666668,0.26143790849673204,0.06535947712418301,0.13071895424836602,-12,1.0,214.0,108.41,220.34,C
198.75666666666666,92.62,212.29999999999998,0.15495867766994229,0.061983471067976914,0.061983471067976914,3,0.2,198.76,105.41,219.08,SF
189.44333333333336,84.12,204.04666666666665,0.38011695906432746,0.0,0.14619883040935672,12,0.667,185.42,74.75,202.56,PG
203.19999999999996,101.75333333333333,216.96,0.6754221387100522,0.39399624758086377,0.05628517822583768,12,0.556,201.93,106.14,215.26,PF
203.19999999999996,101.75333333333333,216.96,0.4735062007832032,0.2029312289070871,0.0,7,0.5,203.2,82.64,223.52,PF
206.58666666666667,94.85000000000001,214.42,0.35901271508736166,0.17950635754368083,0.04487658938592021,-1,0.4,194.31,118.3,212.09,PF
202.77666666666664,93.22333333333334,216.32666666666668,0.8715596330275229,0.3211009174311926,0.2293577981651376,6,0.5,203.84,85.46,208.92,SF
206.58666666666667,94.85000000000001,214.42,0.6666666666666666,0.0,0.0,9,0.5,203.84,97.25,212.09,PF
206.58666666666667,94.85000000000001,214.42,0.25,0.25,0.0,9,0.25,200.02,103.06,207.01,PF
,,,0.5164319248826291,0.09389671361502347,0.09389671361502347,24,0.571,189.86,100.79,204.47,PG
203.84,85.46,208.92,0.3519061583164919,0.14076246332659678,0.17595307915824596,14,0.333,194.31,94.89,219.08,SG
200.66333333333333,100.33666666666666,211.03333333333333,0.6827309236947792,0.24096385542168677,0.08032128514056225,13,0.5,215.9,93.88,228.6,PF
,,,1.0563380281690142,0.31690140845070425,0.17605633802816903,30,0.444,194.31,81.65,212.09,PG
,,,0.41666666666666663,0.11904761904761904,0.11904761904761904,12,0.5,189.23,88.54,204.47,PG
200.66333333333333,100.33666666666666,211.03333333333333,0.38751345541173593,0.25834230360782395,0.19375672770586796,26,0.667,198.12,90.9,201.3,SF
203.84,85.46,208.92,0.25684931502451214,0.2054794520196097,0.15410958901470728,11,0.4,190.5,77.29,201.93,SG
200.66333333333333,100.33666666666666,211.03333333333333,0.20725388601036268,0.10362694300518134,0.10362694300518134,-9,0.4,205.74,99.77,213.36,SF
199.3875,95.245,210.185,0.31366691556181225,0.13442867809791953,0.0,-13,0.375,197.48,108.95,207.64,PF
199.3875,95.245,210.185,0.34285714290612246,0.34285714290612246,0.0,-17,0.667,207.01,106.32,214.63,PF
197.48250000000002,93.3725,207.80499999999998,0.4838709678128843,0.0439882698011713,0.0879765396023426,-14,1.0,194.31,89.04,207.01,SG
197.48250000000002,93.3725,207.80499999999998,0.36725325177769746,0.09181331294442437,0.04590665647221218,-7,0.25,194.31,90.45,200.66,SG
199.3875,95.245,210.185,0.09983361066552972,0.19966722133105944,0.14975041599829456,-6,0.2,200.02,96.34,215.9,PF
199.3875,95.245,210.185,0.15056461735271384,0.22584692602907075,0.0,-11,0.333,202.56,109.23,210.18,PF
197.48250000000002,93.3725,207.80499999999998,0.482573726541555,0.05361930294906166,0.21447721179624665,-13,0.333,190.5,89.8,205.74,SG
201.50333333333333,103.87,212.72333333333333,0.865979381443299,0.20618556701030927,0.20618556701030927,18,0.778,201.93,99.84,212.72,PF
193.04,89.76333333333334,204.47,0.34047919298114493,0.11349306432704831,0.07566204288469887,17,0.667,194.31,92.35,203.2,SG
199.6,101.43666666666667,209.76,0.42105263157894735,0.29473684210526313,0.12631578947368421,8,0.6,200.02,92.26,214.63,SF
199.6,101.43666666666667,209.76,0.5696202530744272,0.1424050632686068,0.09493670884573786,9,0.5,197.48,94.17,207.01,SF
193.04,89.76333333333334,204.47,0.29776674937965264,0.19851116625310175,0.04962779156327544,19,0.5,196.85,94.89,199.39,SG
201.50333333333333,103.87,212.72333333333333,0.6942148759183115,0.19834710740523187,0.09917355370261594,10,0.625,206.38,111.95,218.44,PF
187.96,94.25333333333333,208.28333333333333,0.26119402985074625,0.18656716417910446,0.03731343283582089,-6,0.222,200.66,93.08,208.28,SG
187.96,94.25333333333333,208.28333333333333,0.8695652173913044,0.10869565217391305,0.08152173913043478,-17,0.522,190.5,95.24,199.39,SG
187.96,94.25333333333333,208.28333333333333,0.4674610448700769,0.21998166817415382,0.3024747937394615,-16,0.467,194.31,92.94,203.84,PG
197.0075,102.1275,210.34499999999997,0.2827965435533705,0.09426551451779018,0.14139827177668526,-7,0.286,199.39,96.43,212.72,SF
209.34,108.13666666666667,214.42,0.3658536585365854,0.30487804878048785,0.0,6,0.6,205.74,120.18,213.36,C
205.74,120.18,213.36,0.4356846473481001,0.4356846473481001,0.0,9,0.75,214.0,116.12,224.16,C
195.15666666666667,93.75333333333333,203.83666666666667,0.7699619771131215,0.08555133079034684,0.17110266158069368,18,0.353,184.15,83.01,201.3,PG
195.15666666666667,93.75333333333333,203.83666666666667,0.8672376874590191,0.09635974305100212,0.19271948610200423,18,0.579,189.23,106.78,216.54,SG
202.565,108.305,213.04000000000002,0.10109519799512977,0.2527379949878244,0.15164279699269465,2,0.5,210.18,106.14,207.64,PF
195.15666666666667,93.75333333333333,203.83666666666667,0.25157232704402516,0.18867924528301885,0.31446540880503143,6,1.0,190.5,92.97,207.01,PG
195.15666666666667,93.75333333333333,203.83666666666667,0.5551601422697281,0.12811387898532187,0.08540925265688123,13,0.6,194.31,97.25,208.28,SG
202.565,108.305,213.04000000000002,0.5405405405405405,0.14742014742014742,0.0,5,0.444,203.84,102.15,211.46,PF
200.80666666666664,96.27999999999999,208.07000000000002,0.9246575342465754,0.273972602739726,0.03424657534246575,-23,0.5,203.2,100.97,214.0,SF
203.13333333333333,103.41666666666667,213.14999999999998,0.32476319354868244,0.20297699596792654,0.040595399193585305,-27,0.6,206.38,107.77,219.71,PF
197.0633333333333,89.08666666666666,205.95333333333335,0.981308411329592,0.0,0.07009345795211372,-8,0.556,191.77,86.55,200.02,SG
195.265,81.965,203.2,0.5650382577321909,0.03531489110826193,0.3178340199743574,-20,0.7,184.15,83.73,195.58,PG
197.0633333333333,89.08666666666666,205.95333333333335,0.3329969727883953,0.1210898082866892,0.0605449041433446,1,0.429,203.2,88.44,218.44,SG
200.80666666666664,96.27999999999999,208.07000000000002,0.3409090909644333,0.14610389612761426,0.14610389612761426,4,0.333,198.12,101.51,200.66,SF
204.37,103.46000000000001,213.995,0.4707560627003201,0.2567760342001746,0.0855920114000582,15,0.667,208.92,104.42,215.9,C
200.45000000000002,98.42999999999999,211.24333333333334,0.5651958353430644,0.0,0.0,22,0.727,200.66,103.33,211.46,SF
202.5666666666667,103.41666666666667,211.45666666666668,0.7759958612751168,0.15519917225502336,0.12415933780401868,20,0.529,203.0,97.51,210.82,PF
193.04,90.41666666666667,203.20000000000002,0.47447879230402285,0.1725377426560083,0.08626887132800415,14,0.5,198.76,88.0,201.93,SG
193.04,90.41666666666667,203.20000000000002,0.20408163265306123,0.06802721088435375,0.1360544217687075,1,0.2,191.77,75.93,204.47,SG
202.5666666666667,103.41666666666667,211.45666666666668,0.0,0.11235955056179775,0.0,-4,0.0,205.74,109.41,217.17,PF
202.35666666666665,103.87333333333333,217.8066666666667,0.3988919668032013,0.16620498616800056,0.13296398893440045,-7,0.3,198.0,97.05,208.28,SF
202.35666666666665,103.87333333333333,217.8066666666667,0.6228373702422145,0.3229527104959631,0.06920415224913494,17,0.545,202.56,113.26,213.36,PF
198.33333333333334,100.15333333333332,208.28333333333333,0.4159445407999904,0.0519930675999988,0.15597920279999639,-2,0.6,191.77,90.99,198.12,SG
194.31,89.45,198.76,0.7894736842821664,0.10889292196995398,0.08166969147746549,1,0.476,185.42,89.99,193.04,PG
198.33333333333334,100.15333333333332,208.28333333333333,0.26785714285714285,0.22321428571428573,0.08928571428571429,0,0.333,193.04,92.35,204.47,SG
198.33333333333334,100.15333333333332,208.28333333333333,0.6952491308580244,0.10428736962870366,0.06952491308580244,7,0.533,187.96,84.28,203.84,SG
197.4433333333333,100.43333333333334,206.58666666666667,0.6396588486686275,0.28144989341419613,0.28144989341419613,-13,0.435,201.3,111.13,214.0,SF
200.28,105.155,210.82,0.9018318460217785,0.3945514326345281,0.056364490376361154,-6,0.636,206.38,100.61,227.33,PF
197.4433333333333,100.43333333333334,206.58666666666667,0.2332613391130247,0.05183585313622772,0.07775377970434158,-1,0.231,199.39,99.88,212.09,SF
191.73000000000002,92.67666666666666,199.8133333333333,0.60301507531628,0.090452261297442,0.21105527636069799,7,0.4,194.31,89.45,198.76,SG
196.21666666666667,93.38,213.78333333333333,0.2099737532808399,0.10498687664041995,0.0,-12,0.5,194.31,101.7,216.54,SF
196.21666666666667,93.38,213.78333333333333,1.039861351729648,0.1039861351729648,0.129982668966206,8,0.571,205.74,97.52,225.42,SF
192.83,90.59333333333332,210.82000000000002,0.3355363498053418,0.2745297407498251,0.0,-8,0.5,190.5,89.81,201.3,SG
192.83,90.59333333333332,210.82000000000002,0.6875275451134838,0.07933010135924813,0.18510356983824564,-9,0.44,194.31,93.35,203.84,SG
192.83,90.59333333333332,210.82000000000002,0.17271157167530224,0.10362694300518135,0.1381692573402418,7,0.143,187.96,100.7,205.74,SG
200.02499999999998,98.52,217.485,0.13086150493584767,0.06543075246792383,0.06543075246792383,-6,0.5,204.47,99.61,214.63,PF
201.50666666666666,99.61,218.86333333333332,0.232378001513187,0.41828040272373657,0.0,-8,0.5,200.66,99.97,214.63,PF
196.85,96.34333333333332,214.42,0.6185567009729563,0.028116213680588923,0.11246485472235569,-10,0.533,199.39,97.07,220.34,SF
196.85,96.34333333333332,214.42,0.609271523178808,0.07947019867549669,0.18543046357615894,4,0.391,188.6,83.1,206.38,SG
190.92333333333332,94.62,203.62666666666667,0.3045685279187817,0.1353637901861252,0.1692047377326565,-5,0.333,190.5,91.61,205.74,PG
196.85,96.34333333333332,214.42,0.4309902514552068,0.12314007184434479,0.12314007184434479,9,0.5,192.4,101.15,209.55,SG
196.84666666666666,95.91333333333334,204.6816666666667,0.6782398062719612,0.19378280179198892,0.1695599515679903,-3,0.455,196.22,101.06,212.72,SG
203.36,105.76750000000001,216.37625,0.3385416666666667,0.3125,0.15625,-8,0.286,203.2,111.58,215.26,PF
192.61333333333334,89.26666666666667,198.12,0.7462686567164178,0.17412935323383083,0.07462686567164178,-1,0.458,191.14,86.09,201.93,PG
192.61333333333334,89.26666666666667,198.12,0.3644859812743471,0.19626168222464846,0.02803738317494978,-14,0.417,191.14,90.26,200.66,PG
200.44666666666663,98.72666666666667,213.14833333333334,0.0,0.14539579970038705,0.04846526656679568,1,0.0,200.02,98.61,206.38,SF
204.26,107.01,218.01666666666665,0.48154093090183936,0.48154093090183936,0.04815409309018394,10,0.625,210.18,102.42,224.16,C
192.83333333333334,92.47000000000001,205.10333333333335,0.605805637307042,0.10096760621784033,0.10096760621784033,7,0.429,197.48,93.26,205.74,SG
199.81333333333336,103.75,211.45333333333335,0.5009823183203322,0.2062868369554309,0.05893909627298026,3,0.615,200.66,102.04,211.455,SF
206.21500000000003,106.32000000000001,217.32999999999998,0.2107728337730147,0.4215456675460294,0.14051522251534312,-19,0.5,203.2,100.88,222.25,PF
192.83333333333334,92.47000000000001,205.10333333333335,0.3076923076923077,0.3076923076923077,0.06153846153846154,2,0.5,192.4,92.44,196.85,SG
192.83333333333334,92.47000000000001,205.10333333333335,0.8616187989556137,0.0783289817232376,0.1566579634464752,8,0.524,187.96,82.1,191.77,PG
192.83333333333334,92.47000000000001,205.10333333333335,0.25604551920341395,0.19914651493598862,0.34139402560455195,9,0.333,182.24,80.74,193.68,PG
192.83333333333334,92.47000000000001,205.10333333333335,0.6024096385542168,0.0,0.0,3,0.333,194.31,95.53,215.26,SG
208.28,108.89,220.98,0.35005834301632927,0.455075845921228,0.03500583430163293,25,0.714,205.74,111.11,215.9,C
193.36,88.95,204.155,0.9779482261766109,0.172579098737049,0.230105464982732,12,0.5,187.96,78.91,203.2,PG
199.39000000000001,105.28666666666668,212.30333333333337,0.22620169655536318,0.11310084827768159,0.0,1,0.4,203.84,85.46,208.92,SF
203.84,85.46,208.92,0.5291723201452955,0.12211668926429896,0.1628222523523986,-13,0.417,198.12,128.8,209.55,PF
203.84,85.46,208.92,0.23064250411861614,0.032948929159802305,0.06589785831960461,0,0.3,198.12,93.62,214.0,SF
187.96,78.91,203.2,0.43724696352734843,0.07287449392122475,0.1457489878424495,9,0.545,188.6,89.36,198.76,PG
203.84,85.46,208.92,0.3333333333333333,0.14285714285714285,0.0,-6,0.333,201.93,93.44,213.36,SF
203.84,85.46,208.92,0.1724137931034483,0.1149425287356322,0.0574712643678161,-11,0.143,197.48,105.91,215.26,SF
,,,0.300000000075,0.45000000011249996,0.07500000001875,-2,0.333,210.18,104.33,210.18,C
195.9,82.185,206.06,0.2233250620901551,0.07444168736338504,0.14888337472677007,17,0.5,198.12,88.54,209.55,SG
206.16333333333333,108.92333333333333,218.65,0.273972602739726,0.334855403348554,0.243531202435312,-13,0.364,203.2,104.31,212.725,PF
193.03666666666666,89.93333333333334,204.4666666666667,0.7958313596206377,0.341070582694559,0.028422548557879918,-5,0.692,194.94,98.16,206.38,SG
206.16333333333333,108.92333333333333,218.65,0.7612456747404844,0.2768166089965398,0.06920415224913495,-9,0.563,208.92,105.32,215.9,PF
193.03666666666666,89.93333333333334,204.4666666666667,0.4497189257276351,0.07495315428793918,0.11242973143190878,0,0.455,193.04,88.36,208.28,SG
209.235,114.35,222.885,0.19736842105263158,0.5263157894736842,0.19736842105263158,-7,0.2,205.74,108.77,216.54,C
199.6,98.61,209.76,0.0,0.15831134568820882,0.15831134568820882,0,0.0,198.76,98.88,206.38,SF
202.35333333333332,102.59666666666665,211.66833333333332,0.5992949470506116,0.10575793183246088,0.1410105757766145,12,0.467,200.02,98.07,210.18,SF
205.95333333333335,106.13333333333333,215.05499999999998,0.4404824331872556,0.15731515470973415,0.03146303094194683,13,0.429,211.46,117.03,227.33,C
195.58,95.13333333333333,207.01333333333332,0.2545454545454545,0.14545454545454545,0.07272727272727272,14,0.429,191.77,86.09,200.66,SG
193.99,93.25999999999999,207.32999999999998,1.148325358961562,0.08612440192211716,0.11483253589615622,26,0.636,187.32,85.64,202.56,PG
205.95333333333335,106.13333333333333,215.05499999999998,0.8739708675270461,0.37998733370741133,0.07599746674148228,4,0.625,207.01,111.67,218.44,PF
195.58,95.13333333333333,207.01333333333332,0.16468435495614195,0.16468435495614195,0.1097895699707613,5,0.125,193.04,97.52,203.2,SG
202.35333333333332,102.59666666666665,211.66833333333332,0.47244094477560383,0.20247469061811593,0.13498312707874396,-1,0.5,196.85,89.99,207.64,SF
193.99,93.25999999999999,207.32999999999998,0.5592543274143131,0.0,0.0,-9,0.333,184.78,82.92,201.3,PG
202.56333333333336,104.60000000000001,217.17333333333332,0.3305785123966942,0.1652892561983471,0.0,5,0.625,214.0,116.12,224.16,C
197.48,86.64,208.28,0.5893909627298026,0.08840864440947038,0.05893909627298026,6,0.412,184.15,83.01,201.3,PG
197.48,86.64,208.28,0.6354515050167224,0.033444816053511704,0.3678929765886288,5,0.462,189.23,106.78,216.54,SG
197.48,86.64,208.28,0.5015673981191223,0.12539184952978058,0.06269592476489029,-10,1.0,190.5,92.97,207.01,PG
202.56333333333336,104.60000000000001,217.17333333333332,0.7105847519303353,0.2220577349782298,0.0,-16,0.625,203.84,102.15,211.46,PF
202.56333333333336,104.60000000000001,217.17333333333332,0.25510204081632654,0.1020408163265306,0.3061224489795918,-14,0.667,210.18,106.14,207.64,PF
197.48,86.64,208.28,0.18499486121582842,0.18499486121582842,0.06166495373860947,-17,1.0,194.31,97.25,208.28,SG
209.34,108.13666666666667,214.42,0.5746478873886928,0.27042253524173776,0.10140845071565166,-4,0.615,205.74,105.96,226.7,C
209.34,108.13666666666667,214.42,0.6484149856842096,0.04322766571228064,0.04322766571228064,11,0.462,200.02,104.69,208.28,PF
187.96,94.25333333333333,208.28333333333333,0.8624999998921875,0.11249999998593749,0.2624999999671875,11,0.4,197.48,86.64,208.28,SG
209.34,108.13666666666667,214.42,0.5429864252410884,0.2714932126205442,0.21719457009643536,12,0.714,201.93,103.15,216.54,PF
192.82666666666668,92.46999999999998,205.95333333333335,0.4634831461325117,0.04213483146659197,0.1264044943997759,-25,0.6,200.02,95.71,202.56,SF
192.82666666666668,92.46999999999998,205.95333333333335,0.5149051490514905,0.10840108401084012,0.08130081300813008,-15,0.471,196.22,99.97,207.01,SF
206.69,100.6,221.2975,0.21034180539696026,0.4206836107939205,0.0,-12,0.5,209.55,109.59,219.08,C
192.82666666666668,92.46999999999998,205.95333333333335,0.6408952186530117,0.1831129196151462,0.0915564598075731,-30,0.529,200.66,91.16,212.09,SF
192.82666666666668,92.46999999999998,205.95333333333335,0.7221954741721526,0.25999037070197495,0.2022147327682027,-21,0.385,184.15,86.27,203.84,PG
206.69,100.6,221.2975,0.4485981308411215,0.14953271028037382,0.0,-31,0.4,199.39,104.51,219.71,PF
192.82666666666668,92.46999999999998,205.95333333333335,0.09531374107947796,0.0,0.04765687053973898,1,0.5,196.22,82.19,205.1,SG
198.96666666666667,95.61333333333334,207.22,0.9529860229927555,0.1524777636788409,0.11435832275913066,10,0.615,192.4,96.34,206.38,SG
204.47,107.05000000000001,219.395,0.7161803714477692,0.23872679048258977,0.0,19,0.556,207.64,108.23,223.52,C
198.96666666666667,95.61333333333334,207.22,0.21114369498989516,0.17595307915824596,0.21114369498989516,34,0.5,191.77,88.27,205.74,SG
198.96666666666667,95.61333333333334,207.22,0.492091388400703,0.070298769771529,0.0351493848857645,10,0.714,194.31,92.8,205.74,SG
204.47,107.05000000000001,219.395,0.6711409395973155,0.20134228187919462,0.06711409395973154,9,0.571,205.74,92.97,219.075,C
203.83499999999998,105.1625,210.3425,0.27726432537472534,0.27726432537472534,0.0,3,0.333,194.94,88.81,208.28,SF
203.83499999999998,105.1625,210.3425,0.29527559052211855,0.08858267715663556,0.029527559052211855,-8,0.3,198.12,102.69,207.01,SF
193.355,94.075,200.97500000000002,0.7832167832167832,0.22377622377622378,0.1958041958041958,10,0.588,194.31,87.27,191.14,SG
208.70333333333335,109.25,213.78333333333333,0.688336520208095,0.28680688342003957,0.05736137668400791,20,0.714,207.01,112.4,228.6,PF
200.0233333333333,101.3,214.63,0.29069767441860467,0.23255813953488372,0.23255813953488372,-22,0.167,208.28,113.38,214.63,PF
194.31,87.27,191.14,0.1859024012105496,0.0929512006052748,0.1859024012105496,2,0.5,197.48,95.25,201.93,PG
195.79,92.92333333333333,202.14333333333332,0.0,0.1518987341772152,0.05063291139240506,4,0.0,189.23,92.9,200.02,SG
200.0233333333333,101.3,214.63,0.6273764259747864,0.3992395438021368,0.057034220543162394,2,0.625,208.28,104.87,213.36,PF
,,,0.3305785123966942,0.37190082644628103,0.04132231404958678,6,0.75,214.63,107.77,234.95,C
,,,0.34838709681914676,0.0,0.15483870969739855,2,0.429,180.34,79.38,197.48,PG
199.39,101.06,210.82,0.4987531172069825,0.0997506234413965,0.04987531172069825,-27,0.444,203.84,116.03,221.62,PF
199.39,101.06,210.82,0.15789473680055402,0.0,0.07894736840027701,-10,0.2,201.93,104.37,220.34,SF
199.39,101.06,210.82,0.25586353950018415,0.12793176975009207,0.12793176975009207,-24,0.667,193.68,92.44,207.01,SG
199.39,101.06,210.82,0.1509433962264151,0.0,0.22641509433962265,-1,0.0,194.31,93.98,215.26,SG
199.8166666666667,104.28000000000002,216.32333333333335,0.24646280235084778,0.13692377908380432,0.08215426745028259,-3,0.4,199.39,101.06,210.82,SF
196.85,94.91666666666667,206.79666666666665,0.521415270018622,0.186219739292365,0.07448789571694599,13,0.455,198.0,97.05,208.28,SF
202.565,108.305,213.04000000000002,0.7543520308748208,0.203094777543221,0.11605415859612628,27,0.45,202.56,113.26,213.36,PF
195.15666666666667,93.75333333333333,203.83666666666667,1.0222222222222221,0.35555555555555557,0.044444444444444446,13,0.6,191.77,90.99,198.12,SG
195.15666666666667,93.75333333333333,203.83666666666667,0.4963805584794602,0.21716649433476384,0.2481902792397301,18,0.4,185.42,89.99,193.04,PG
195.15666666666667,93.75333333333333,203.83666666666667,0.32310177705977383,0.420032310177706,0.09693053311793215,6,0.4,193.04,92.35,204.47,SG
195.15666666666667,93.75333333333333,203.83666666666667,0.7977606716868074,0.0,0.08397480754597973,6,0.583,187.96,84.28,203.84,SG
202.565,108.305,213.04000000000002,0.15056461735271384,0.15056461735271384,0.0,5,0.5,204.47,97.25,223.52,PF
195.15666666666667,93.75333333333333,203.83666666666667,0.27803521784578966,0.05560704356915793,0.0,-2,0.286,193.04,92.99,203.2,SG
191.73000000000002,92.67666666666666,199.8133333333333,0.7194244604316546,0.14388489208633093,0.07194244604316546,-5,0.571,200.66,93.08,208.28,SG
191.73000000000002,92.67666666666666,199.8133333333333,0.6256517204769915,0.06256517204769915,0.15641293011924787,-25,0.444,190.5,95.24,199.39,SG
190.6575,92.05499999999999,199.8675,0.3273322422258592,0.06546644844517185,0.06546644844517185,-27,0.273,194.31,92.94,203.84,PG
203.515,105.255,218.44,0.4847396767531886,0.8078994612553143,0.16157989225106287,6,0.429,205.74,120.18,213.36,C
197.4433333333333,100.43333333333334,206.58666666666667,0.41237113402061853,0.12371134020618557,0.0,-9,0.375,199.39,96.43,212.72,SF
206.16666666666666,104.47666666666665,220.76666666666668,0.3975704031361204,0.16565433464005017,0.06626173385602006,14,0.667,201.93,99.84,212.72,PF
194.94666666666663,94.13333333333333,213.99333333333334,0.31496062992125984,0.06299212598425197,0.09448818897637795,15,0.8,194.31,92.35,203.2,SG
194.94666666666663,94.13333333333333,213.99333333333334,0.17769002965008687,0.17769002965008687,0.11846001976672459,-6,0.25,196.85,94.89,199.39,SG
201.08666666666667,103.47666666666665,220.3466666666667,0.6173994386122733,0.22450888676809935,0.05612722169202484,-5,0.833,200.02,92.26,214.63,SF
201.08666666666667,103.47666666666665,220.3466666666667,0.5017921146953406,0.07168458781362008,0.14336917562724016,1,0.5,197.48,94.17,207.01,SF
197.69666666666663,95.69333333333334,205.10333333333332,0.9072580644246717,0.3024193548082239,0.15120967740411195,-4,0.591,200.66,102.24,220.34,SF
199.3875,95.245,210.185,0.5060918462506007,0.14058106840294463,0.028116213680588923,-17,0.438,203.84,102.78,221.62,PF
201.93,99.84,212.72,0.20671834625322996,0.25839793281653745,0.15503875968992248,-12,0.4,214.0,108.41,220.34,C
197.69666666666663,95.69333333333334,205.10333333333332,0.2252816020025031,0.025031289111389236,0.0750938673341677,-5,0.444,198.76,105.41,219.08,SF
195.57999999999998,93.62,201.295,0.2270270270515705,0.06486486487187729,0.2270270270515705,-17,0.375,185.42,74.75,202.56,PG
199.3875,95.245,210.185,0.5291723201452955,0.20352781544049825,0.04070556308809965,6,0.6,201.93,106.14,215.26,PF
199.3875,95.245,210.185,0.4021447722257761,0.5630026811160865,0.0,8,0.667,203.2,82.64,223.52,PF
199.17999999999998,100.60666666666668,213.14999999999998,0.6759801713092366,0.27039206852369463,0.24335286167132517,-11,0.556,201.3,111.13,214.0,SF
208.27999999999997,122.105,227.015,0.5050952591488618,0.3721754541096876,0.07975188302350449,-3,0.467,206.38,100.61,227.33,PF
199.17999999999998,100.60666666666668,213.14999999999998,0.4724409448353897,0.11811023620884742,0.11811023620884742,-7,0.5,199.39,99.88,212.09,SF
193.46333333333334,90.26666666666667,203.41333333333333,0.7535885166562692,0.0,0.10765550237946704,-22,0.643,194.31,89.45,198.76,SG
198.33333333333334,100.15333333333332,208.28333333333333,0.7527881040192576,0.19516728622721494,0.2509293680064192,17,0.75,196.85,95.8,205.74,SG
202.35666666666665,103.87333333333333,217.8066666666667,0.42025862073494163,0.32327586210380127,0.06465517242076026,6,0.308,208.92,117.84,224.79,PF
