height,weight,wingspan,points_scored
191.13666666666666,93.08666666666666,211.03333333333333,24
191.13666666666666,93.08666666666666,211.03333333333333,18
191.13666666666666,93.08666666666666,211.03333333333333,12
200.01999999999998,95.07,205.425,21
191.98000000000002,91.38666666666666,200.44666666666663,8
194.73333333333335,94.87,205.3166666666667,21
194.73333333333335,94.87,205.3166666666667,11
193.03666666666666,89.93333333333334,204.4666666666667,3
196.21666666666667,95.77,210.39333333333335,12
196.21666666666667,95.77,210.39333333333335,4
196.21666666666667,95.77,210.39333333333335,4
195.58,95.13333333333333,207.01333333333332,9
192.375,93.975,207.16875000000002,34
192.375,93.975,207.16875000000002,6
192.375,93.975,207.16875000000002,17
191.13333333333333,86.24333333333334,200.23666666666668,21
191.13333333333333,86.24333333333334,200.23666666666668,7
192.375,93.77499999999999,201.76999999999998,17
197.90666666666667,100.36666666666667,214.20666666666668,7
195.58,85.21666666666668,204.89000000000001,12
195.58,85.21666666666668,204.89000000000001,0
195.15666666666667,96.00999999999999,213.99333333333334,16
193.67333333333332,91.13999999999999,203.6233333333333,23
193.67333333333332,91.13999999999999,203.6233333333333,9
189.2266666666667,85.36666666666666,197.06333333333336,3
191.98000000000002,91.38666666666666,200.44666666666663,18
194.94666666666663,94.13333333333333,213.99333333333334,22
192.82666666666668,92.44333333333334,211.88,15
189.6533333333333,89.86666666666667,204.04666666666665,14
189.6533333333333,89.86666666666667,204.04666666666665,43
189.6533333333333,89.86666666666667,204.04666666666665,14
191.34333333333333,93.71333333333332,203.20000000000002,33
191.34333333333333,93.71333333333332,203.20000000000002,26
192.375,93.975,207.16875000000002,34
192.375,93.975,207.16875000000002,7
194.73333333333335,94.87,205.3166666666667,13
197.90666666666667,100.36666666666667,214.20666666666668,7
198.33333333333334,100.15333333333332,208.28333333333333,7
198.96666666666667,89.68666666666667,206.58333333333334,2
198.96666666666667,89.68666666666667,206.58333333333334,18
198.96666666666667,89.68666666666667,206.58333333333334,15
198.96666666666667,89.68666666666667,206.58333333333334,0
193.04,90.41666666666667,203.20000000000002,9
196.85,96.91666666666667,200.02666666666664,11
192.82666666666668,92.46999999999998,205.95333333333335,33
192.82666666666668,92.46999999999998,205.95333333333335,10
192.82666666666668,92.46999999999998,205.95333333333335,7
193.2,92.01750000000001,208.44,9
199.17999999999998,96.27999999999999,216.11333333333334,22
199.17999999999998,96.27999999999999,216.11333333333334,11
199.17999999999998,96.27999999999999,216.11333333333334,8
199.075,97.84,214.31,19
199.075,97.84,214.31,12
195.58,95.13333333333333,207.01333333333332,25
195.58,95.13333333333333,207.01333333333332,0
192.82666666666668,92.46999999999998,205.95333333333335,7
192.19000000000003,89.02666666666666,204.0466666666667,10
201.92666666666665,94.97333333333331,205.53,41
195.15666666666667,94.44333333333334,207.01,13
195.15666666666667,94.44333333333334,207.01,9
197.0633333333333,89.08666666666666,205.95333333333335,8
197.0633333333333,89.08666666666666,205.95333333333335,33
197.0633333333333,89.08666666666666,205.95333333333335,8
192.82666666666668,92.44333333333334,211.88,3
191.98000000000002,91.38666666666666,200.44666666666663,14
197.90666666666667,100.36666666666667,214.20666666666668,27
195.58,95.13333333333333,207.01333333333332,11
195.58,85.21666666666668,204.89000000000001,5
192.83333333333334,92.47000000000001,205.10333333333335,12
198.12,94.14999999999999,208.28,13
198.12,94.14999999999999,208.28,11
193.04,90.41666666666667,203.20000000000002,4
197.90666666666667,90.62333333333333,206.58333333333334,16
197.90666666666667,90.62333333333333,206.58333333333334,4
197.90666666666667,90.62333333333333,206.58333333333334,11
196.21666666666667,95.77,210.39333333333335,21
196.21666666666667,95.77,210.39333333333335,9
191.135,96.025,201.3,26
191.135,96.025,201.3,10
193.2,92.01750000000001,208.44,8
200.01999999999998,95.07,205.425,14
192.19000000000003,89.02666666666666,204.0466666666667,2
192.83333333333334,92.47000000000001,205.10333333333335,14
194.94666666666663,94.13333333333333,213.99333333333334,4
194.94666666666663,94.13333333333333,213.99333333333334,8
198.12,102.69,207.01,27
191.13333333333333,86.24333333333334,200.23666666666668,19
189.6533333333333,89.86666666666667,204.04666666666665,30
189.6533333333333,89.86666666666667,204.04666666666665,3
189.6533333333333,89.86666666666667,204.04666666666665,9
189.6533333333333,89.86666666666667,204.04666666666665,3
195.36666666666667,92.46666666666668,202.98833333333334,8
191.98333333333335,92.06333333333333,208.27666666666667,38
191.98333333333335,92.06333333333333,208.27666666666667,2
191.98333333333335,92.06333333333333,208.27666666666667,4
195.58,94.31666666666666,213.36,9
195.58,94.31666666666666,213.36,35
195.58,94.31666666666666,213.36,0
190.28666666666666,88.47666666666667,200.66,6
192.61666666666667,92.01666666666667,198.54333333333332,5
194.31000000000003,88.22333333333334,201.72000000000003,10
194.31000000000003,88.22333333333334,201.72000000000003,5
194.31000000000003,88.22333333333334,201.72000000000003,6
192.375,93.975,207.16875000000002,19
192.375,93.975,207.16875000000002,16
192.375,93.975,207.16875000000002,3
196.42666666666665,92.94000000000001,208.27666666666667,35
192.375,93.77499999999999,201.76999999999998,6
197.90666666666667,90.62333333333333,206.58333333333334,20
197.90666666666667,90.62333333333333,206.58333333333334,3
198.12,94.14999999999999,208.28,0
198.12,94.14999999999999,208.28,8
193.04,90.41666666666667,203.20000000000002,12
197.90666666666667,100.36666666666667,214.20666666666668,17
195.37,92.50333333333333,203.84,12
199.075,97.84,214.31,4
197.0633333333333,89.08666666666666,205.95333333333335,16
192.83333333333334,92.47000000000001,205.10333333333335,26
192.83333333333334,92.47000000000001,205.10333333333335,0
191.38799999999998,93.05799999999999,201.42200000000003,3
191.38799999999998,93.05799999999999,201.42200000000003,14
194.94666666666663,89.83999999999999,209.33333333333334,10
194.94666666666663,89.83999999999999,209.33333333333334,2
193.04,90.41666666666667,203.20000000000002,4
193.03666666666666,89.93333333333334,204.4666666666667,20
193.03666666666666,89.93333333333334,204.4666666666667,16
193.03666666666666,89.93333333333334,204.4666666666667,6
194.31000000000003,88.22333333333334,201.72000000000003,12
194.31000000000003,88.22333333333334,201.72000000000003,0
198.12,101.74000000000001,204.47,2
197.01999999999998,95.36666666666666,211.87833333333333,2
197.69666666666663,98.25333333333333,210.82000000000002,9
197.69666666666663,98.25333333333333,210.82000000000002,0
197.69666666666663,98.25333333333333,210.82000000000002,11
199.075,97.84,214.31,2
198.12,94.14999999999999,208.28,2
199.38666666666666,94.06666666666666,205.52999999999997,29
197.48749999999998,95.5475,207.805,6
197.48749999999998,95.5475,207.805,28
197.48749999999998,95.5475,207.805,9
197.48749999999998,95.5475,207.805,5
196.64000000000001,88.84333333333335,207.85666666666668,17
194.5233333333333,93.13666666666666,210.18333333333337,30
194.5233333333333,93.13666666666666,210.18333333333337,13
194.5233333333333,93.13666666666666,210.18333333333337,0
194.09666666666666,91.44333333333334,206.37666666666667,8
197.90666666666667,100.36666666666667,214.20666666666668,5
190.70666666666668,88.81333333333333,198.75666666666666,13
191.98333333333335,92.06333333333333,208.27666666666667,15
191.98333333333335,92.06333333333333,208.27666666666667,6
191.98333333333335,92.06333333333333,208.27666666666667,7
198.33333333333334,100.15333333333332,208.28333333333333,3
194.73333333333335,96.00999999999999,210.82000000000002,14
196.21666666666667,95.77,210.39333333333335,27
196.21666666666667,95.77,210.39333333333335,18
194.94666666666663,89.83999999999999,209.33333333333334,37
194.94666666666663,89.83999999999999,209.33333333333334,13
196.21333333333334,91.38333333333333,206.16,9
193.675,91.325,204.47,24
193.675,91.325,204.47,0
191.38799999999998,93.05799999999999,201.42200000000003,15
192.61666666666667,85.68333333333334,202.78,7
196.42333333333332,94.34666666666668,203.62333333333333,19
196.42333333333332,94.34666666666668,203.62333333333333,5
196.42333333333332,94.34666666666668,203.62333333333333,3
194.31000000000003,92.18666666666667,205.10333333333332,12
194.31000000000003,92.18666666666667,205.10333333333332,4
194.31000000000003,92.18666666666667,205.10333333333332,4
197.06000000000003,97.43,205.74,10
193.46,92.01333333333334,203.625,5
193.46,92.01333333333334,203.625,24
193.46,92.01333333333334,203.625,10
192.82666666666668,92.44333333333334,211.88,15
192.82666666666668,92.44333333333334,211.88,1
192.82666666666668,92.44333333333334,211.88,3
198.54,97.73333333333335,211.66666666666666,5
190.28666666666666,88.47666666666667,200.66,8
194.73333333333335,96.00999999999999,210.82000000000002,37
194.73333333333335,96.00999999999999,210.82000000000002,8
194.73333333333335,96.00999999999999,210.82000000000002,0
196.64000000000001,88.84333333333335,207.85666666666668,0
194.31000000000003,88.22333333333334,201.72000000000003,2
196.42333333333332,94.34666666666668,203.62333333333333,34
196.42333333333332,94.34666666666668,203.62333333333333,4
196.42333333333332,94.34666666666668,203.62333333333333,0
195.58,84.99666666666667,203.20000000000002,20
195.58,84.99666666666667,203.20000000000002,11
195.58,84.99666666666667,203.20000000000002,6
197.01999999999998,95.36666666666666,211.87833333333333,28
198.96666666666667,95.61333333333334,207.22,27
198.96666666666667,95.61333333333334,207.22,2
193.03666666666666,89.93333333333334,204.4666666666667,0
194.94666666666663,89.83999999999999,209.33333333333334,13
194.94666666666663,89.83999999999999,209.33333333333334,14
192.83333333333334,92.47000000000001,205.10333333333335,23
193.04,90.41666666666667,203.20000000000002,32
193.04,90.41666666666667,203.20000000000002,5
190.6575,92.05499999999999,199.8675,11
190.6575,92.05499999999999,199.8675,5
190.6575,92.05499999999999,199.8675,0
190.6575,92.05499999999999,199.8675,0
196.21666666666667,95.77,210.39333333333335,22
198.96666666666667,95.61333333333334,207.22,32
198.96666666666667,95.61333333333334,207.22,5
196.64000000000001,88.84333333333335,207.85666666666668,5
197.06000000000003,97.43,205.74,13
197.06000000000003,97.43,205.74,14
197.06000000000003,97.43,205.74,9
191.98000000000002,87.24000000000001,203.62,39
191.98000000000002,91.38666666666666,200.44666666666663,27
191.98000000000002,91.38666666666666,200.44666666666663,11
196.5325,95.3675,207.805,9
189.2266666666667,85.36666666666666,197.06333333333336,3
189.2266666666667,85.36666666666666,197.06333333333336,40
189.2266666666667,85.36666666666666,197.06333333333336,3
192.82666666666668,92.44333333333334,211.88,12
192.82666666666668,92.44333333333334,211.88,25
198.33333333333334,100.15333333333332,208.28333333333333,0
194.73333333333335,96.00999999999999,210.82000000000002,22
194.73333333333335,96.00999999999999,210.82000000000002,18
194.5233333333333,93.13666666666666,210.18333333333337,2
194.5233333333333,93.13666666666666,210.18333333333337,12
194.5233333333333,93.13666666666666,210.18333333333337,28
194.5233333333333,93.13666666666666,210.18333333333337,7
194.63,84.175,200.66000000000003,8
194.63,84.175,200.66000000000003,0
193.04,92.32,201.29666666666665,26
192.82666666666668,92.46999999999998,205.95333333333335,7
194.94666666666663,94.13333333333333,213.99333333333334,18
194.94666666666663,94.13333333333333,213.99333333333334,9
194.94666666666663,94.13333333333333,213.99333333333334,9
196.16,95.72666666666667,211.03166666666667,17
196.21666666666667,95.77,210.39333333333335,12
191.98000000000002,91.38666666666666,200.44666666666663,0
191.76999999999998,90.35666666666667,203.20333333333335,23
203.84,85.46,208.92,7
203.84,85.46,208.92,10
198.96666666666667,95.61333333333334,207.22,11
196.16,95.72666666666667,211.03166666666667,2
193.04,92.32,201.29666666666665,27
193.04,92.32,201.29666666666665,17
193.04,92.32,201.29666666666665,2
193.04,90.41666666666667,203.20000000000002,22
193.04,90.41666666666667,203.20000000000002,6
193.03666666666666,89.93333333333334,204.4666666666667,18
193.03666666666666,89.93333333333334,204.4666666666667,0
193.03666666666666,89.93333333333334,204.4666666666667,8
193.03666666666666,89.93333333333334,204.4666666666667,0
197.06000000000003,97.43,205.74,13
197.06000000000003,97.43,205.74,20
197.06000000000003,97.43,205.74,0
191.98333333333335,92.06333333333333,208.27666666666667,25
191.98333333333335,92.06333333333333,208.27666666666667,0
192.375,93.77499999999999,201.76999999999998,11
196.64000000000001,88.84333333333335,207.85666666666668,2
196.5325,95.3675,207.805,10
189.2266666666667,85.36666666666666,197.06333333333336,13
190.28666666666666,88.47666666666667,200.66,15
190.28666666666666,88.47666666666667,200.66,32
196.42333333333332,94.34666666666668,203.62333333333333,24
194.94666666666663,94.13333333333333,213.99333333333334,5
192.82666666666668,92.46999999999998,205.95333333333335,38
196.21666666666667,95.77,210.39333333333335,32
198.33333333333334,100.15333333333332,208.28333333333333,7
198.33333333333334,100.15333333333332,208.28333333333333,14
198.33333333333334,100.15333333333332,208.28333333333333,5
198.12333333333333,98.94333333333333,210.39666666666668,28
195.15666666666667,96.00999999999999,213.99333333333334,13
195.15666666666667,96.00999999999999,213.99333333333334,1
195.15666666666667,96.00999999999999,213.99333333333334,1
189.4433333333333,85.16333333333334,205.95333333333335,3
194.73333333333335,96.00999999999999,210.82000000000002,16
194.73333333333335,96.00999999999999,210.82000000000002,6
194.73333333333335,96.00999999999999,210.82000000000002,3
195.58,95.13333333333333,207.01333333333332,8
191.13333333333333,90.32666666666667,207.01,23
191.13333333333333,90.32666666666667,207.01,3
193.46333333333334,90.26666666666667,203.41333333333333,2
193.46333333333334,90.26666666666667,203.41333333333333,5
193.46333333333334,90.26666666666667,203.41333333333333,40
196.64000000000001,88.84333333333335,207.85666666666668,2
198.96666666666667,95.61333333333334,207.22,13
198.96666666666667,95.61333333333334,207.22,0
198.96666666666667,95.61333333333334,207.22,7
190.28666666666666,88.47666666666667,200.66,7
195.265,87.18,206.06,7
196.42333333333332,94.34666666666668,203.62333333333333,0
193.04,92.32,201.29666666666665,0
195.15666666666667,94.44333333333334,207.01,26
198.12,94.14999999999999,208.28,43
196.21666666666667,95.77,210.39333333333335,5
197.06000000000003,97.43,205.74,14
192.83333333333334,92.47000000000001,205.10333333333335,27
192.83333333333334,92.47000000000001,205.10333333333335,3
193.03666666666666,89.93333333333334,204.4666666666667,13
193.03666666666666,89.93333333333334,204.4666666666667,5
192.82666666666668,92.46999999999998,205.95333333333335,26
195.58,95.13333333333333,207.01333333333332,35
195.58,95.13333333333333,207.01333333333332,5
195.58,95.13333333333333,207.01333333333332,4
189.4433333333333,88.60000000000001,206.58333333333334,5
194.1,94.38,202.35666666666668,6
193.03666666666666,89.93333333333334,204.4666666666667,22
193.03666666666666,89.93333333333334,204.4666666666667,6
193.03666666666666,89.93333333333334,204.4666666666667,15
193.04,90.41666666666667,203.20000000000002,31
193.04,90.41666666666667,203.20000000000002,4
197.90666666666667,96.02333333333335,212.93666666666664,3
192.82666666666668,92.46999999999998,205.95333333333335,25
192.82666666666668,92.46999999999998,205.95333333333335,31
192.82666666666668,92.46999999999998,205.95333333333335,0
196.16,95.72666666666667,211.03166666666667,13
194.94666666666663,94.13333333333333,213.99333333333334,36
194.94666666666663,94.13333333333333,213.99333333333334,14
194.94666666666663,94.13333333333333,213.99333333333334,0
194.31000000000003,88.22333333333334,201.72000000000003,17
197.06000000000003,97.43,205.74,24
193.25333333333333,97.33999999999999,209.55333333333337,17
196.42333333333332,94.34666666666668,203.62333333333333,16
195.79333333333332,95.25333333333333,207.01,0
190.28666666666666,88.47666666666667,200.66,0
196.69,94.02999999999999,203.99499999999998,7
199.075,97.84,214.31,5
199.075,97.84,214.31,0
199.075,97.84,214.31,31
200.0233333333333,97.49000000000001,209.76333333333332,14
195.15666666666667,95.40333333333332,203.41333333333333,26
195.15666666666667,95.40333333333332,203.41333333333333,2
195.15666666666667,95.40333333333332,203.41333333333333,3
193.04,91.57666666666667,203.62333333333333,4
193.04,91.57666666666667,203.62333333333333,12
193.04,91.57666666666667,203.62333333333333,4
193.04,91.57666666666667,203.62333333333333,13
198.12333333333333,98.94333333333333,210.39666666666668,6
196.64000000000001,88.84333333333335,207.85666666666668,8
